,index,Date,SeasonNumber,SeasonVersion,Map,Category,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,Kills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,Deaths,Assists,Betrayals,Suicides,MaxSpree,ExpectedKills,ExpectedDeaths,Score,Medals,LengthSeconds,LengthMinutes,DamageRatio,KillsBody,Kills/10Min,Deaths/10Min,Assists/10Min,Dmg/10Min,DmgT/10Min,ExcessKills,ExcessDeaths,LifetimeKD,LifetimeDmgRatio,LifetimeAcc,LifetimeBodyPct,LifetimeMeleePct,LifetimeHSPct,LifetimeGrenadePct,LifetimePowerPct,Csr,LifetimeWinRate
0,679,2024-02-06 02:58:48,6,1,Solitude,Strongholds,,,,,,,,,,,,,1,1.0,51.82,5360,4835,247,128,119,1.13,6.0,17,0,1,13,0,15,12,0,0,4,15.0,17.0,2660,9,697,11.616666666666667,1.108583247156153,3,14.634146341463413,12.91248206599713,10.329985652797705,4614.060258249641,4162.123385939742,2.0,2.0,1.1333333333333333,1.108583247156153,51.821862348178136,17.647058823529413,0.0,76.47058823529412,5.88235294117647,0.0,850,1.0
1,680,2024-02-06 05:01:46,6,1,Recharge,Strongholds,,,,,,,,,,,,,1,1.0,37.98,4169,2494,287,109,178,2.8,12.0,14,1,1,2,0,5,9,0,0,9,13.0,14.0,2140,8,601,10.016666666666667,1.6716118684843624,10,13.976705490848584,4.991680532445923,8.985024958402661,4162.063227953411,2489.8502495840266,1.0,9.0,1.55,1.3001773775412744,44.38202247191011,41.935483870967744,3.225806451612903,48.38709677419355,6.451612903225806,0.0,861,1.0
2,681,2024-02-06 05:13:03,6,1,Solitude,Strongholds,,,,,,,,,,,,,5,0.0,52.1,6924,6835,334,174,160,1.28,8.0,23,5,1,9,0,18,9,0,0,6,20.0,23.0,3550,6,929,15.483333333333333,1.0130212143379664,8,14.854682454251884,11.625403659849301,5.8127018299246505,4471.905274488698,4414.424111948332,3.0,5.0,1.4210526315789473,1.1616068907088393,47.35023041474654,38.88888888888889,11.11111111111111,44.44444444444444,5.555555555555555,0.0,856,0.6666666666666666
3,682,2024-02-06 05:29:51,6,1,Live Fire,Oddball,,,,,,,,,,,,,2,1.0,51.65,4450,4323,182,94,88,1.36,7.33,15,3,0,9,0,11,10,0,0,4,16.0,16.0,2670,4,660,11.0,1.029377746934999,3,13.636363636363635,10.0,9.09090909090909,4045.4545454545455,3930.0,-1.0,5.0,1.4081632653061225,1.1306864283009683,48.095238095238095,34.78260869565217,13.043478260869565,47.82608695652174,4.3478260869565215,0.0,867,0.75
4,683,2024-02-06 05:42:15,6,1,Recharge,King of the Hill,,,,,,,,,,,,,8,0.0,47.72,4937,3497,241,115,126,1.44,7.66,13,1,1,9,0,9,11,0,0,4,16.0,16.0,1900,5,622,10.366666666666667,1.4117815270231626,2,12.540192926045016,8.681672025723472,10.610932475884244,4762.379421221865,3373.3118971061094,-3.0,7.0,1.4137931034482758,1.1754002911208152,48.02478698683191,31.70731707317073,12.195121951219512,51.21951219512195,4.878048780487805,0.0,860,0.6
5,684,2024-02-06 05:53:58,6,1,Recharge,Oddball,,,,,,,,,,,,,4,1.0,46.43,5114,4015,252,117,135,1.42,7.0,17,3,0,9,0,12,6,0,0,4,15.0,16.0,2160,7,630,10.5,1.2737235367372353,5,16.19047619047619,11.428571428571427,5.7142857142857135,4870.476190476191,3823.809523809524,2.0,4.0,1.4142857142857144,1.1905842532405093,47.76409591704472,31.313131313131315,13.131313131313133,51.515151515151516,4.040404040404041,0.0,872,0.6666666666666666
6,685,2024-02-06 06:06:48,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,3,1.0,52.11,1399,1464,71,37,34,0.8,0.66,4,0,0,2,1,5,5,0,0,2,7.0,5.0,650,2,316,5.266666666666667,0.9556010928961749,1,7.59493670886076,9.49367088607595,9.49367088607595,2656.3291139240505,2779.746835443038,-3.0,0.0,1.3733333333333333,1.1780577504278484,47.95539033457249,31.06796116504854,12.62135922330097,51.45631067961165,3.8834951456310676,0.9708737864077669,877,0.7142857142857143
7,686,2024-02-06 06:13:33,6,1,Live Fire,Strongholds,,,,,,,,,,,,,1,1.0,61.39,5649,3449,202,124,78,4.75,17.0,19,2,3,10,0,4,6,0,0,6,13.0,14.0,2575,9,585,9.75,1.6378660481298928,4,19.487179487179485,4.102564102564102,6.153846153846154,5793.846153846153,3537.4358974358975,6.0,10.0,1.5443037974683544,1.2293607660455486,49.44933920704846,29.508196721311474,12.295081967213115,51.63934426229508,5.737704918032787,0.819672131147541,890,0.75
8,690,2024-02-07 03:41:34,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,4,1.0,56.05,6073,3907,248,139,109,1.78,9.33,16,3,0,9,2,9,7,0,0,4,14.0,13.0,2000,10,596,9.933333333333334,1.5543895572050166,2,16.10738255033557,9.060402684563758,7.046979865771812,6113.758389261746,3933.2214765100666,2.0,4.0,1.3728813559322033,1.203012215435869,48.25462012320328,27.160493827160494,13.580246913580247,50.617283950617285,4.938271604938271,3.7037037037037033,902,0.7777777777777778
9,697,2024-02-07 05:02:48,6,1,Live Fire,Strongholds,,,,,,,,,,,,,5,0.0,57.83,4799,4963,166,96,70,0.94,-0.33,17,0,2,12,4,18,2,0,0,3,14.0,15.0,2125,10,634,10.566666666666666,0.9669554704815636,-1,16.08832807570978,17.034700315457414,1.8927444794952684,4541.6403785488965,4696.845425867508,3.0,-3.0,1.3763440860215055,1.2418504726439417,48.22088724584104,21.09375,12.5,53.125,7.03125,6.25,900,0.7
10,698,2024-02-07 05:14:39,6,1,Recharge,Oddball,,,,,,,,,,,,,4,1.0,48.29,5630,3742,263,127,136,1.23,6.66,16,1,0,10,0,13,11,0,0,4,16.0,16.0,2185,8,651,10.85,1.5045430251202565,5,14.746543778801843,11.981566820276498,10.138248847926267,5188.940092165899,3448.8479262672813,0.0,3.0,1.3668341708542713,1.255213289470107,48.224787627967764,21.691176470588236,12.132352941176471,53.67647058823529,6.61764705882353,5.88235294117647,910,0.7272727272727273
11,699,2024-02-07 05:27:02,6,1,Recharge,King of the Hill,,,,,,,,,,,,,5,0.0,50.74,8253,6886,339,172,167,1.32,10.33,25,1,7,11,0,19,13,0,0,4,22.0,22.0,3495,12,849,14.15,1.1985187336625036,6,17.667844522968196,13.42756183745583,9.187279151943462,5832.508833922261,4866.43109540636,3.0,3.0,1.3623853211009174,1.2503604813046938,48.39756592292089,21.885521885521886,11.447811447811448,52.861952861952865,8.417508417508419,5.387205387205387,905,0.6666666666666666
12,700,2024-02-07 05:42:18,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,5,0.0,43.61,4230,2542,227,99,128,2.0,7.33,10,0,0,7,0,5,7,0,0,5,11.0,10.0,1385,3,465,7.75,1.6640440597954367,3,12.903225806451612,6.451612903225806,9.032258064516128,5458.064516129032,3280.0,-1.0,5.0,1.3766816143497758,1.2630316905651284,48.186930385883265,22.149837133550488,11.074918566775244,53.420195439739416,8.143322475570033,5.211726384364821,898,0.6153846153846154
13,701,2024-02-07 05:51:19,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,5,0.0,47.14,5818,5922,280,132,148,1.06,4.66,17,1,2,8,0,16,11,0,0,3,19.0,18.0,2620,7,835,13.916666666666666,0.9824383654170888,6,12.21556886227545,11.497005988023952,7.904191616766467,4180.5988023952095,4255.329341317366,-2.0,2.0,1.3556485355648535,1.244342720892568,48.133161670038625,22.839506172839506,10.802469135802468,53.086419753086425,8.333333333333332,4.938271604938271,890,0.5714285714285714
14,702,2024-02-07 06:08:06,6,1,Recharge,King of the Hill,Cobra,899.0,876.397,8925.0,4.0,49.92,Eagle,905.75,879.304,7660.0,0.0,50.08,5,0.0,47.66,5871,4220,214,102,112,1.45,6.66,16,3,2,7,0,11,5,0,0,6,15.0,15.0,2000,8,564,9.4,1.3912322274881517,4,17.02127659574468,11.702127659574469,5.319148936170213,6245.744680851063,4489.36170212766,1.0,4.0,1.36,1.2509985826568741,48.1153778092373,22.941176470588236,11.176470588235295,52.64705882352941,8.529411764705882,4.705882352941177,884,0.5333333333333333
15,703,2024-02-07 06:19:04,6,1,Empyrean,CTF 3 Captures,Eagle,897.5,1018.963,9315.0,2.0,49.55,Cobra,856.0,1037.606,9085.0,1.0,50.45,3,1.0,46.97,6068,6812,264,124,140,0.83,-1.0,15,3,2,8,0,18,6,0,0,3,17.0,17.0,1860,4,768,12.8,0.8907809747504404,2,11.71875,14.0625,4.6875,4740.625,5321.875,-2.0,-1.0,1.3246268656716418,1.2264468102137196,48.06424344885883,22.535211267605636,11.549295774647888,52.67605633802817,8.732394366197182,4.507042253521127,894,0.5625
16,704,2024-02-07 06:33:29,6,1,Aquarius,CTF 5 Captures,Eagle,871.0,1006.197,10340.0,5.0,50.03,Cobra,869.0,1004.927,5520.0,0.0,49.97,4,1.0,51.45,5805,3921,241,124,117,2.56,16.33,23,1,2,15,0,9,7,0,0,6,12.0,12.0,2700,12,530,8.833333333333334,1.4804896710022952,5,26.037735849056602,10.18867924528302,7.924528301886792,6571.698113207547,4438.867924528302,11.0,3.0,1.364620938628159,1.2360371636258605,48.19688109161793,22.486772486772484,11.11111111111111,53.43915343915344,8.73015873015873,4.232804232804233,909,0.5882352941176471
17,705,2024-02-08 04:56:15,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,2,1.0,59.23,5118,5311,233,138,95,0.69,-3.66,11,1,1,6,0,16,4,0,0,3,16.0,15.0,1475,4,674,11.233333333333333,0.9636603276219168,3,9.792284866468844,14.2433234421365,3.560830860534125,4556.083086053412,4727.893175074185,-5.0,-1.0,1.3276450511945392,1.2227870594269803,48.599154797307875,22.62210796915167,11.053984575835475,53.470437017994854,8.740359897172237,4.113110539845758,917,0.6111111111111112
18,706,2024-02-08 05:09:04,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,6,0.0,42.27,5052,5685,291,123,168,0.59,-4.0,10,1,0,5,0,17,9,0,0,2,17.0,17.0,1475,5,754,12.566666666666666,0.8886543535620053,4,7.957559681697612,13.527851458885943,7.161803713527851,4020.159151193634,4523.872679045093,-7.0,0.0,1.2870967741935484,1.2062492926232578,48.32335329341318,23.05764411027569,11.027568922305765,53.383458646616546,8.521303258145362,4.010025062656641,907,0.5789473684210527
19,707,2024-02-08 05:22:52,6,1,Recharge,Slayer,,,,,,,,,,,,,3,1.0,39.87,3029,3736,158,63,95,0.91,1.0,10,1,2,5,0,11,6,0,0,4,11.0,11.0,1300,3,528,8.8,0.8107601713062098,2,11.363636363636363,12.5,6.8181818181818175,3442.0454545454545,4245.454545454545,-1.0,0.0,1.2741433021806854,1.1937907366965437,48.128107633811055,22.982885085574573,11.00244498777506,53.30073349633252,8.80195599022005,3.9119804400977993,916,0.6
20,708,2024-02-09 01:29:45,6,1,Streets,Slayer,,,,,,,,,,,,,4,1.0,48.15,4395,3666,216,104,112,0.82,-0.33,9,0,1,6,0,11,5,0,0,2,11.0,12.0,1160,4,546,9.1,1.1988543371522096,2,9.89010989010989,12.08791208791209,5.4945054945054945,4829.67032967033,4028.571428571429,-2.0,1.0,1.2590361445783131,1.1939425664346532,48.12872129288347,22.966507177033492,10.76555023923445,53.588516746411486,8.851674641148326,3.827751196172249,925,0.6190476190476191
21,709,2024-02-09 01:40:31,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,5,0.0,50.7,5750,3674,284,144,140,1.9,12.0,19,2,1,10,0,10,9,0,0,7,13.0,13.0,2450,6,590,9.833333333333334,1.5650517147523135,6,19.322033898305083,10.169491525423728,9.152542372881355,5847.457627118643,3736.2711864406774,6.0,3.0,1.2777777777777777,1.2047690511922629,48.22840010902153,23.340961098398168,10.755148741418765,53.546910755148744,8.695652173913043,3.6613272311212817,920,0.5909090909090909
22,710,2024-02-09 01:51:52,6,1,Recharge,King of the Hill,,,,,,,,,,,,,3,1.0,47.46,8011,5621,413,196,217,1.0,7.0,17,1,3,6,0,17,21,0,0,7,20.0,20.0,2950,9,781,13.016666666666667,1.4251912471090553,7,13.060179257362353,13.060179257362353,16.13316261203585,6154.417413572342,4318.30985915493,-3.0,3.0,1.2646239554317549,1.2141868985542499,48.187330667010706,24.008810572687224,10.572687224669604,52.863436123348016,9.030837004405285,3.524229074889868,927,0.6086956521739131
23,711,2024-02-09 02:07:28,6,1,Live Fire,Strongholds,,,,,,,,,,,,,5,0.0,57.01,7420,5320,321,183,138,1.13,6.66,17,0,1,8,0,15,14,0,0,3,18.0,19.0,2985,8,802,13.366666666666667,1.394736842105263,8,12.718204488778056,11.221945137157107,10.473815461346634,5551.122194513715,3980.0498753117204,-1.0,4.0,1.2593582887700534,1.221204284107015,48.53815659068385,24.840764331210192,10.191082802547772,52.653927813163484,8.9171974522293,3.397027600849257,919,0.5833333333333334
24,712,2024-02-09 02:22:11,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,3,1.0,49.45,6860,4689,271,134,137,1.92,13.33,23,1,2,13,4,12,7,0,0,6,17.0,16.0,2775,14,748,12.466666666666667,1.4629985071443805,3,18.449197860962567,9.62566844919786,5.614973262032086,5502.673796791443,3761.229946524064,6.0,4.0,1.2797927461139897,1.229213022808988,48.56766151264533,24.291497975708502,9.919028340080972,52.834008097166,8.906882591093117,4.048582995951417,932,0.6
25,713,2024-02-09 02:36:12,6,1,Solitude,Slayer,,,,,,,,,,,,,1,1.0,47.27,4691,2864,220,104,116,1.88,9.33,15,0,2,10,0,8,7,0,0,5,10.0,10.0,1880,6,481,8.016666666666667,1.6379189944134078,3,18.71101871101871,9.979209979209978,8.731808731808732,5851.559251559251,3572.557172557172,5.0,2.0,1.2918781725888324,1.2373174733956007,48.534392152283075,24.165029469548134,9.62671905697446,53.24165029469549,9.037328094302556,3.9292730844793713,944,0.6153846153846154
26,714,2024-02-13 03:33:08,6,1,Solitude,Slayer,,,,,,,,,,,,,8,0.0,41.06,4107,3410,207,85,122,0.6,0.0,6,1,0,3,0,10,12,0,0,3,10.0,11.0,1200,5,481,8.016666666666667,1.204398826979472,2,7.484407484407484,12.474012474012472,14.968814968814968,5123.076923076923,4253.638253638253,-4.0,1.0,1.2747524752475248,1.2365581942762833,48.35803876852908,24.271844660194176,9.70873786407767,53.20388349514563,8.932038834951456,3.8834951456310676,938,0.5925925925925926
27,715,2024-02-13 03:42:21,6,1,Solitude,King of the Hill,,,,,,,,,,,,,1,1.0,50.41,6535,5545,246,124,122,1.0,5.0,15,2,4,3,0,15,15,0,0,4,21.0,20.0,2525,5,775,12.916666666666666,1.1785392245266006,6,11.612903225806452,11.612903225806452,11.612903225806452,5059.354838709677,4292.903225806452,-6.0,5.0,1.2649164677804297,1.234460772169559,48.41393078970719,24.71698113207547,9.811320754716983,52.264150943396224,9.433962264150944,3.7735849056603774,948,0.6071428571428571
28,716,2024-02-13 03:58:13,6,1,Solitude,Slayer,,,,,,,,,,,,,1,1.0,50.41,5099,4395,244,123,121,2.14,9.66,15,3,0,8,0,7,5,0,0,4,13.0,13.0,1760,4,562,9.366666666666667,1.1601820250284414,4,16.01423487544484,7.473309608540925,5.338078291814946,5443.772241992882,4692.170818505338,2.0,6.0,1.2793427230046948,1.2323917328448926,48.46652267818575,24.770642201834864,10.091743119266056,52.293577981651374,9.174311926605505,3.669724770642202,959,0.6206896551724138
29,717,2024-02-13 04:10:38,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,3,1.0,52.31,5811,3769,260,136,124,1.6,7.66,16,2,1,9,0,10,5,0,1,7,16.0,14.0,1830,8,662,11.033333333333333,1.541788272751393,4,14.501510574018127,9.06344410876133,4.531722054380665,5266.767371601209,3416.0120845921447,0.0,4.0,1.286697247706422,1.2396100278551532,48.57142857142857,24.777183600713013,10.16042780748663,52.406417112299465,9.090909090909092,3.5650623885918007,969,0.6333333333333333
30,718,2024-02-16 04:02:51,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,6,0.0,53.52,8374,5506,327,175,152,1.53,10.66,23,2,1,12,5,15,8,0,0,5,16.0,18.0,2785,8,772,12.866666666666667,1.5208863058481656,3,17.875647668393782,11.6580310880829,6.217616580310881,6508.290155440414,4279.274611398963,7.0,3.0,1.29490022172949,1.2488806148836318,48.73565552960292,24.315068493150687,10.102739726027398,52.3972602739726,8.904109589041095,4.280821917808219,969,0.6129032258064516
31,719,2024-02-16 04:19:43,6,1,Recharge,King of the Hill,,,,,,,,,,,,,5,0.0,47.9,6049,5034,286,137,149,1.36,7.33,15,2,1,6,0,11,10,0,0,4,16.0,15.0,2260,7,606,10.1,1.2016289233214144,6,14.85148514851485,10.891089108910892,9.900990099009901,5989.10891089109,4984.158415841584,-1.0,4.0,1.2965367965367964,1.2474984019989541,48.7121286884437,24.707846410684475,10.18363939899833,52.08681135225376,8.848080133555927,4.173622704507513,963,0.59375
32,720,2024-02-16 04:30:40,6,1,Recharge,Oddball,,,,,,,,,,,,,3,1.0,47.9,4799,3337,238,114,124,1.29,7.0,9,1,0,7,0,7,15,0,0,4,14.0,13.0,1695,3,528,8.8,1.4381180701228649,1,10.227272727272727,7.954545454545454,17.045454545454543,5453.40909090909,3792.0454545454545,-5.0,6.0,1.2963752665245203,1.2511243993227952,48.69347218204609,24.50657894736842,10.197368421052632,52.4671052631579,8.717105263157894,4.111842105263158,973,0.6060606060606061
33,721,2024-02-16 04:41:32,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,3,1.0,54.24,7142,4425,295,160,135,2.8,21.66,28,4,1,13,0,10,11,0,0,10,18.0,15.0,3560,18,754,12.566666666666666,1.6140112994350282,10,22.281167108753316,7.957559681697612,8.753315649867373,5683.289124668435,3521.220159151194,10.0,5.0,1.3277661795407099,1.2600527100060048,48.84680292518283,25.0,10.377358490566039,52.20125786163522,8.49056603773585,3.930817610062893,985,0.6176470588235294
34,722,2024-02-16 04:56:17,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,5,0.0,53.68,7692,4029,272,146,126,1.67,11.0,20,0,0,13,3,12,9,0,0,6,18.0,17.0,2535,12,780,13.0,1.9091586001489202,4,15.384615384615385,9.230769230769232,6.923076923076923,5916.923076923077,3099.230769230769,2.0,5.0,1.336048879837067,1.2742752105981585,48.96690437008594,24.847560975609756,10.060975609756099,52.59146341463414,8.231707317073171,4.2682926829268295,978,0.6
35,723,2024-02-16 05:10:05,6,1,Recharge,Slayer,,,,,,,,,,,,,7,0.0,44.34,3965,3413,212,94,118,1.0,1.0,10,0,0,7,0,10,3,0,0,4,13.0,14.0,1150,9,594,9.9,1.1617345443891005,3,10.101010101010102,10.101010101010102,3.0303030303030303,4005.0505050505044,3447.4747474747473,-3.0,4.0,1.3293413173652695,1.2722244172263928,48.87892376681614,24.924924924924923,9.90990990990991,52.85285285285285,8.108108108108109,4.2042042042042045,971,0.5833333333333334
36,724,2024-02-16 20:02:51,6,1,Argyle,CTF 3 Captures,,,,,,,,,,,,,5,0.0,51.92,6604,5355,312,162,150,1.06,4.33,17,1,0,12,0,16,10,0,2,5,18.0,16.0,2035,8,771,12.85,1.2332399626517274,4,13.229571984435797,12.45136186770428,7.782101167315175,5139.299610894942,4167.315175097276,-1.0,0.0,1.321083172147002,1.2711407793448188,48.96178677368697,24.890190336749633,9.809663250366032,53.294289897510986,7.906295754026354,4.099560761346998,964,0.5675675675675675
37,725,2024-02-16 20:17:40,6,1,Aquarius,CTF 5 Captures,,,,,,,,,,,,,3,1.0,56.47,6503,5430,255,144,111,1.36,8.33,19,4,0,10,0,14,10,0,0,4,16.0,14.0,2450,4,660,11.0,1.1976058931860036,5,17.272727272727273,12.727272727272727,9.09090909090909,5911.818181818181,4936.363636363636,3.0,0.0,1.3220338983050848,1.2691249450976632,49.12520269693608,24.92877492877493,10.113960113960115,53.27635327635327,7.6923076923076925,3.9886039886039883,975,0.5789473684210527
38,726,2024-02-16 20:29:44,6,1,Live Fire,King of the Hill,,,,,,,,,,,,,1,1.0,52.24,7464,5583,335,175,160,1.13,5.0,17,1,2,10,1,15,9,0,0,3,23.0,20.0,2635,7,826,13.766666666666667,1.336915636754433,3,12.34866828087167,10.895883777239707,6.5375302663438255,5421.791767554479,4055.4479418886194,-6.0,5.0,1.3168498168498168,1.2709832958529328,49.21174908728842,24.756606397774686,10.013908205841446,53.40751043115438,7.7885952712100135,4.033379694019471,984,0.5897435897435898
39,727,2024-02-16 20:45:23,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,3,1.0,51.63,4216,2609,153,79,74,2.5,10.66,15,0,1,10,1,6,5,0,0,5,11.0,9.0,1775,14,475,7.916666666666667,1.6159448064392488,3,18.94736842105263,7.578947368421053,6.315789473684211,5325.473684210527,3295.5789473684213,4.0,3.0,1.3297101449275361,1.2753465101735095,49.24211388775092,24.65940054495913,9.809264305177113,53.67847411444142,7.7656675749318795,4.087193460490464,995,0.6
40,728,2024-02-16 20:55:33,6,1,Recharge,King of the Hill,,,,,,,,,,,,,5,0.0,43.48,4526,4345,230,100,130,0.58,-1.66,7,0,1,1,0,12,10,0,0,3,14.0,14.0,1200,4,546,9.1,1.041657077100115,5,7.6923076923076925,13.186813186813186,10.989010989010989,4973.626373626374,4774.725274725275,-7.0,2.0,1.3138297872340425,1.2705255061343868,49.13550462404503,25.101214574898783,9.7165991902834,53.306342780026995,7.827260458839406,4.048582995951417,987,0.5853658536585366
41,729,2024-02-16 21:07:39,6,1,Streets,Slayer,,,,,,,,,,,,,8,0.0,53.93,3976,3113,191,103,88,0.9,1.0,9,0,1,6,0,10,6,0,0,3,10.0,11.0,1210,4,478,7.966666666666667,1.2772245422422102,2,11.297071129707113,12.552301255230125,7.531380753138075,4990.794979079497,3907.5313807531384,-1.0,1.0,1.3066202090592334,1.2706230787586148,49.20798352605734,25.066666666666666,9.6,53.46666666666666,7.866666666666666,4.0,980,0.5714285714285714
42,730,2024-02-16 21:18:18,6,1,Live Fire,Oddball,,,,,,,,,,,,,8,0.0,52.58,7207,5957,310,163,147,0.94,0.66,17,3,0,7,0,18,5,0,1,4,20.0,20.0,1970,8,815,13.583333333333334,1.2098371663589056,7,12.515337423312882,13.251533742331286,3.6809815950920246,5305.766871165643,4385.521472392637,-3.0,2.0,1.2956081081081081,1.268974809500833,49.28880643166357,25.423728813559322,9.778357235984354,53.19426336375489,7.6923076923076925,3.911342894393742,973,0.5581395348837209
43,731,2024-02-16 21:38:00,6,1,Live Fire,Slayer,,,,,,,,,,,,,2,1.0,48.7,4129,3588,193,94,99,1.71,7.66,12,1,1,7,0,7,8,0,0,3,10.0,10.0,1620,4,442,7.366666666666666,1.1507803790412485,3,16.289592760180994,9.502262443438914,10.85972850678733,5604.9773755656115,4870.588235294118,2.0,3.0,1.3005008347245408,1.2670754319804365,49.28021936171834,25.41720154043646,9.75609756097561,53.27342747111682,7.702182284980745,3.8510911424903727,983,0.5681818181818182
44,732,2024-02-16 21:48:28,6,1,Aquarius,Slayer,,,,,,,,,,,,,7,0.0,50.24,4270,3911,207,104,103,0.7,-1.66,7,0,0,5,0,10,4,0,0,2,11.0,13.0,900,3,516,8.6,1.0917923804653542,2,8.13953488372093,11.627906976744187,4.651162790697675,4965.116279069767,4547.674418604651,-4.0,3.0,1.29064039408867,1.2640579263595748,49.29514097180564,25.44529262086514,9.669211195928753,53.43511450381679,7.633587786259542,3.816793893129771,976,0.5555555555555556
45,733,2024-02-16 22:00:10,6,1,Live Fire,Oddball,,,,,,,,,,,,,3,1.0,49.59,5404,4585,242,120,122,1.08,3.33,14,0,0,9,0,13,7,0,0,5,15.0,14.0,1920,11,583,9.716666666666667,1.1786259541984734,5,14.408233276157805,13.379073756432247,7.204116638078903,5561.578044596912,4718.696397941681,-1.0,1.0,1.2861736334405145,1.2623678646934462,49.30033878332597,25.624999999999996,9.5,53.625,7.5,3.75,986,0.5652173913043478
46,734,2024-02-16 22:12:04,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,6,0.0,46.45,2905,3498,155,72,83,0.4,-4.33,4,0,1,3,0,10,5,0,0,3,9.0,9.0,650,1,405,6.75,0.8304745568896512,0,5.925925925925926,14.814814814814813,7.4074074074074066,4303.7037037037035,5182.222222222222,-5.0,-1.0,1.2721518987341771,1.2559464100515156,49.26818612102235,25.497512437810943,9.45273631840796,53.73134328358209,7.587064676616915,3.731343283582089,978,0.5531914893617021
47,735,2024-02-16 22:20:11,6,1,Recharge,Oddball,,,,,,,,,,,,,4,1.0,50.93,6277,3882,216,110,106,1.55,9.33,17,3,4,4,0,11,10,0,0,6,16.0,14.0,2640,11,594,9.9,1.6169500257599176,6,17.17171717171717,11.11111111111111,10.101010101010102,6340.404040404041,3921.212121212121,1.0,3.0,1.2768273716951788,1.2618063976583733,49.293856190407915,25.700365408038977,9.622411693057249,53.10596833130329,7.917174177831912,3.6540803897685747,988,0.5625
48,737,2024-02-16 23:09:30,6,1,Solitude,King of the Hill,,,,,,,,,,,,,1,1.0,47.16,5389,4756,299,141,158,1.14,5.33,16,3,1,8,0,14,10,0,0,3,20.0,18.0,2850,5,720,12.0,1.1330950378469302,4,13.333333333333332,11.666666666666668,8.333333333333334,4490.833333333333,3963.333333333333,-4.0,4.0,1.2664670658682635,1.2541051516976314,49.27516126794756,25.53191489361702,9.810874704491725,53.30969267139481,7.801418439716312,3.546099290780142,982,0.5714285714285714
49,738,2024-02-17 04:06:24,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,3,1.0,53.28,2619,1500,122,65,57,1.33,3.33,4,0,0,3,0,3,7,0,1,3,7.0,6.0,695,2,286,4.766666666666667,1.746,1,8.391608391608392,6.293706293706293,14.685314685314685,5494.4055944055945,3146.8531468531464,-3.0,3.0,1.2667660208643816,1.2570691712227788,49.30875576036866,25.529411764705884,9.76470588235294,53.41176470588235,7.764705882352942,3.5294117647058822,991,0.58
50,739,2024-02-17 04:11:39,6,1,Solitude,Strongholds,,,,,,,,,,,,,5,0.0,51.51,6213,5712,299,154,145,1.13,4.0,18,1,0,11,0,16,6,0,0,6,15.0,17.0,2575,9,678,11.3,1.0877100840336134,6,15.929203539823007,14.15929203539823,5.309734513274336,5498.230088495575,5054.867256637168,3.0,1.0,1.2634643377001455,1.253270238960121,49.35301253538213,25.691244239631338,9.67741935483871,53.57142857142857,7.603686635944701,3.4562211981566824,984,0.5686274509803921
51,740,2024-02-22 00:55:15,6,1,Forbidden,CTF 3 Captures,,,,,,,,,,,,,1,1.0,58.9,2779,644,73,43,30,10.0,11.0,10,0,0,4,2,0,3,0,0,10,6.0,0.0,1480,6,281,4.683333333333334,4.315217391304348,4,21.352313167259783,0.0,6.405693950177936,5933.8078291814945,1375.0889679715303,4.0,0.0,1.2780203784570596,1.2609944024223527,49.39977198041714,25.854214123006834,9.567198177676538,53.41685649202733,7.517084282460136,3.644646924829157,989,0.5769230769230769
52,741,2024-02-22 01:01:07,6,1,Empyrean,CTF 3 Captures,,,,,,,,,,,,,3,1.0,53.23,6059,3474,248,132,116,3.0,18.66,24,0,0,16,2,8,8,0,0,5,16.0,10.0,2850,13,764,12.733333333333333,1.7440990213010938,6,18.848167539267017,6.282722513089006,6.282722513089006,4758.376963350785,2728.2722513089,8.0,2.0,1.297841726618705,1.2674802811839405,49.46236559139785,25.831485587583146,9.312638580931264,53.769401330376944,7.317073170731707,3.7694013303769403,998,0.5849056603773585
